RPM,Time,count,Final
26.8,264.3872,15022,
26.5,264.4048,15023,
26.9,264.4224,15024,
26.8,264.44,15025,
27,264.4576,15026,
27.3,264.4752,15027,
27.3,264.4928,15028,
26.8,264.5104,15029,
27.3,264.528,15030,
27.1,264.5456,15031,
26.3,264.5632,15032,
27,264.5808,15033,
26.7,264.5984,15034,
26.7,264.616,15035,
27.3,264.6336,15036,
27.3,264.6512,15037,
26.3,264.6688,15038,
26.8,264.6864,15039,
26.8,264.704,15040,
26.7,264.7216,15041,
26.7,264.7392,15042,
26.7,264.7568,15043,
26.9,264.7744,15044,
26.3,264.792,15045,
26.5,264.8096,15046,
26.5,264.8272,15047,
26.2,264.8448,15048,
26.2,264.8624,15049,
26.5,264.88,15050,
25.8,264.8976,15051,
26.1,264.9152,15052,
26.6,264.9328,15053,
26.2,264.9504,15054,
26.5,264.968,15055,
26.5,264.9856,15056,
26.7,265.0032,15057,
26.7,265.0208,15058,
26.6,265.0384,15059,
26.6,265.056,15060,
26.7,265.0736,15061,
26.9,265.0912,15062,
26.8,265.1088,15063,
27.3,265.1264,15064,
27.4,265.144,15065,
27,265.1616,15066,
27,265.1792,15067,
27.1,265.1968,15068,
26.9,265.2144,15069,
26.9,265.232,15070,
27,265.2496,15071,
26.9,265.2672,15072,
27.2,265.2848,15073,
27,265.3024,15074,
26.9,265.32,15075,
26.9,265.3376,15076,
27.5,265.3552,15077,
27.2,265.3728,15078,
27.2,265.3904,15079,
27.6,265.408,15080,
28.1,265.4256,15081,
27.2,265.4432,15082,
27.1,265.4608,15083,
27.3,265.4784,15084,
27.1,265.496,15085,
27.7,265.5136,15086,
27.7,265.5312,15087,
27.5,265.5488,15088,
27.5,265.5664,15089,
28.5,265.584,15090,
28.5,265.6016,15091,
28.5,265.6192,15092,
28.9,265.6368,15093,
28.6,265.6544,15094,
28.6,265.672,15095,
28.8,265.6896,15096,
28.8,265.7072,15097,
29,265.7248,15098,
28.7,265.7424,15099,
28.7,265.76,15100,
29.3,265.7776,15101,
29.5,265.7952,15102,
29.7,265.8128,15103,
29.9,265.8304,15104,
29.6,265.848,15105,
30.2,265.8656,15106,
29.8,265.8832,15107,
29.8,265.9008,15108,
30.1,265.9184,15109,
30.2,265.936,15110,
30.2,265.9536,15111,
30.4,265.9712,15112,
29.5,265.9888,15113,
29.5,266.0064,15114,
30.2,266.024,15115,
31,266.0416,15116,
31,266.0592,15117,
30.3,266.0768,15118,
30.7,266.0944,15119,
30.5,266.112,15120,
30.5,266.1296,15121,
30.4,266.1472,15122,
30.7,266.1648,15123,
30.7,266.1824,15124,
31.1,266.2,15125,
31.6,266.2176,15126,
31.5,266.2352,15127,
31.4,266.2528,15128,
31.5,266.2704,15129,
31.6,266.288,15130,
31.6,266.3056,15131,
31.7,266.3232,15132,
31.6,266.3408,15133,
32.1,266.3584,15134,
32.4,266.376,15135,
32.7,266.3936,15136,
32.7,266.4112,15137,
32.6,266.4288,15138,
32.6,266.4464,15139,
32.7,266.464,15140,
32.9,266.4816,15141,
32.3,266.4992,15142,
32.3,266.5168,15143,
33,266.5344,15144,
33.3,266.552,15145,
33.5,266.5696,15146,
33.7,266.5872,15147,
33.7,266.6048,15148,
33.3,266.6224,15149,
32.9,266.64,15150,
32.9,266.6576,15151,
33.5,266.6752,15152,
33.5,266.6928,15153,
33.8,266.7104,15154,
33.3,266.728,15155,
33.5,266.7456,15156,
33.4,266.7632,15157,
32.9,266.7808,15158,
32.9,266.7984,15159,
32.4,266.816,15160,
31.8,266.8336,15161,
31.4,266.8512,15162,
31.4,266.8688,15163,
31.4,266.8864,15164,
31.4,266.904,15165,
31.6,266.9216,15166,
31.6,266.9392,15167,
31.7,266.9568,15168,
31.8,266.9744,15169,
31.8,266.992,15170,
31.5,267.0096,15171,
31.5,267.0272,15172,
31.5,267.0448,15173,
32,267.0624,15174,
32,267.08,15175,
32.1,267.0976,15176,
32.6,267.1152,15177,
32.8,267.1328,15178,
32.8,267.1504,15179,
33,267.168,15180,
33,267.1856,15181,
33,267.2032,15182,
32.9,267.2208,15183,
32.9,267.2384,15184,
33.2,267.256,15185,
33.4,267.2736,15186,
33.4,267.2912,15187,
33.4,267.3088,15188,
34.2,267.3264,15189,
33.9,267.344,15190,
33.9,267.3616,15191,
33.7,267.3792,15192,
34,267.3968,15193,
34.2,267.4144,15194,
34.3,267.432,15195,
33.6,267.4496,15196,
33.8,267.4672,15197,
34.2,267.4848,15198,
34.5,267.5024,15199,
34.2,267.52,15200,
34.2,267.5376,15201,
34,267.5552,15202,
33.8,267.5728,15203,
33.8,267.5904,15204,
34,267.608,15205,
34.3,267.6256,15206,
34.4,267.6432,15207,
34.4,267.6608,15208,
34.8,267.6784,15209,
34.8,267.696,15210,
34.9,267.7136,15211,
34.2,267.7312,15212,
34.2,267.7488,15213,
34.8,267.7664,15214,
34.6,267.784,15215,
34.7,267.8016,15216,
34.9,267.8192,15217,
35.3,267.8368,15218,
35.4,267.8544,15219,
35.6,267.872,15220,
35.6,267.8896,15221,
35.1,267.9072,15222,
35.8,267.9248,15223,
35.8,267.9424,15224,
35.8,267.96,15225,
35.8,267.9776,15226,
36.7,267.9952,15227,
36.8,268.0128,15228,
36.8,268.0304,15229,
36.3,268.048,15230,
36.4,268.0656,15231,
36.8,268.0832,15232,
36.8,268.1008,15233,
36.4,268.1184,15234,
37,268.136,15235,
37.1,268.1536,15236,
37.2,268.1712,15237,
37,268.1888,15238,
36.8,268.2064,15239,
36.8,268.224,15240,
36.9,268.2416,15241,
36.9,268.2592,15242,
36.8,268.2768,15243,
36.9,268.2944,15244,
36.9,268.312,15245,
37.4,268.3296,15246,
37.4,268.3472,15247,
37.2,268.3648,15248,
36.4,268.3824,15249,
36.7,268.4,15250,
36.8,268.4176,15251,
36.8,268.4352,15252,
36.3,268.4528,15253,
36.4,268.4704,15254,
36.7,268.488,15255,
36.7,268.5056,15256,
36.9,268.5232,15257,
36,268.5408,15258,
35.9,268.5584,15259,
36,268.576,15260,
35.9,268.5936,15261,
35.8,268.6112,15262,
35.8,268.6288,15263,
36.2,268.6464,15264,
36.2,268.664,15265,
36.4,268.6816,15266,
36.2,268.6992,15267,
36.3,268.7168,15268,
36.4,268.7344,15269,
36,268.752,15270,
35.8,268.7696,15271,
36,268.7872,15272,
36.1,268.8048,15273,
36.1,268.8224,15274,
36.4,268.84,15275,
36.4,268.8576,15276,
36.1,268.8752,15277,
35.8,268.8928,15278,
35.8,268.9104,15279,
35.9,268.928,15280,
35.8,268.9456,15281,
35.9,268.9632,15282,
35.9,268.9808,15283,
36.3,268.9984,15284,
36.6,269.016,15285,
36.4,269.0336,15286,
36.3,269.0512,15287,
36.5,269.0688,15288,
36.2,269.0864,15289,
36.2,269.104,15290,
36.5,269.1216,15291,
36.5,269.1392,15292,
37.2,269.1568,15293,
37.2,269.1744,15294,
37.3,269.192,15295,
36.8,269.2096,15296,
36.9,269.2272,15297,
37.1,269.2448,15298,
37.1,269.2624,15299,
37.5,269.28,15300,
37.5,269.2976,15301,
37.8,269.3152,15302,
37.7,269.3328,15303,
38.1,269.3504,15304,
38.4,269.368,15305,
37.8,269.3856,15306,
37.2,269.4032,15307,
37.5,269.4208,15308,
37.5,269.4384,15309,
37.5,269.456,15310,
37.6,269.4736,15311,
37.8,269.4912,15312,
37.8,269.5088,15313,
37.6,269.5264,15314,
37.6,269.544,15315,
37.8,269.5616,15316,
37.7,269.5792,15317,
37.8,269.5968,15318,
37.8,269.6144,15319,
38.3,269.632,15320,
38.5,269.6496,15321,
38.4,269.6672,15322,
38.7,269.6848,15323,
38.5,269.7024,15324,
38.5,269.72,15325,
38.5,269.7376,15326,
38.5,269.7552,15327,
39.1,269.7728,15328,
39.1,269.7904,15329,
39.1,269.808,15330,
38.9,269.8256,15331,
39.1,269.8432,15332,
39.1,269.8608,15333,
38.9,269.8784,15334,
39.6,269.896,15335,
39.3,269.9136,15336,
39.3,269.9312,15337,
39.6,269.9488,15338,
39.6,269.9664,15339,
40.3,269.984,15340,
40.6,270.0016,15341,
39.4,270.0192,15342,
39.1,270.0368,15343,
39.2,270.0544,15344,
39.2,270.072,15345,
38.8,270.0896,15346,
38.7,270.1072,15347,
38.6,270.1248,15348,
38.6,270.1424,15349,
38.3,270.16,15350,
37.9,270.1776,15351,
37.6,270.1952,15352,
37.5,270.2128,15353,
37.7,270.2304,15354,
37.5,270.248,15355,
37.5,270.2656,15356,
38,270.2832,15357,
38,270.3008,15358,
37.5,270.3184,15359,
37.5,270.336,15360,
37.6,270.3536,15361,
37.8,270.3712,15362,
38.1,270.3888,15363,
38.1,270.4064,15364,
38,270.424,15365,
38.3,270.4416,15366,
38.4,270.4592,15367,
38.2,270.4768,15368,
38.4,270.4944,15369,
38.4,270.512,15370,
38.4,270.5296,15371,
38.4,270.5472,15372,
38.6,270.5648,15373,
39.5,270.5824,15374,
39.2,270.6,15375,
39.2,270.6176,15376,
38.8,270.6352,15377,
38.8,270.6528,15378,
38.5,270.6704,15379,
38.7,270.688,15380,
38.5,270.7056,15381,
38.4,270.7232,15382,
38.3,270.7408,15383,
38.9,270.7584,15384,
39,270.776,15385,
38.8,270.7936,15386,
38.4,270.8112,15387,
38.4,270.8288,15388,
38.6,270.8464,15389,
38.6,270.864,15390,
39.3,270.8816,15391,
39.3,270.8992,15392,
38.9,270.9168,15393,
38.9,270.9344,15394,
38.9,270.952,15395,
39.4,270.9696,15396,
39.2,270.9872,15397,
39.2,271.0048,15398,
39.6,271.0224,15399,
40.1,271.04,15400,
39.9,271.0576,15401,
39.9,271.0752,15402,
39.9,271.0928,15403,
40.1,271.1104,15404,
39.9,271.128,15405,
39.9,271.1456,15406,
40.2,271.1632,15407,
40.2,271.1808,15408,
40.9,271.1984,15409,
40.9,271.216,15410,
40.9,271.2336,15411,
40.7,271.2512,15412,
40.4,271.2688,15413,
40.4,271.2864,15414,
40.3,271.304,15415,
40.4,271.3216,15416,
40.2,271.3392,15417,
40.7,271.3568,15418,
40.7,271.3744,15419,
41,271.392,15420,
40.3,271.4096,15421,
40.3,271.4272,15422,
40.8,271.4448,15423,
41,271.4624,15424,
40.7,271.48,15425,
41.3,271.4976,15426,
41.7,271.5152,15427,
41.2,271.5328,15428,
41.2,271.5504,15429,
41,271.568,15430,
41,271.5856,15431,
40.9,271.6032,15432,
40.5,271.6208,15433,
40.6,271.6384,15434,
40.7,271.656,15435,
40.4,271.6736,15436,
40.3,271.6912,15437,
40.3,271.7088,15438,
39.9,271.7264,15439,
39.9,271.744,15440,
40.2,271.7616,15441,
39.7,271.7792,15442,
39.8,271.7968,15443,
39.8,271.8144,15444,
39.8,271.832,15445,
39.4,271.8496,15446,
39.2,271.8672,15447,
39.1,271.8848,15448,
38.9,271.9024,15449,
38.9,271.92,15450,
38.9,271.9376,15451,
39.9,271.9552,15452,
39.8,271.9728,15453,
39.6,271.9904,15454,
39.7,272.008,15455,
39.9,272.0256,15456,
39.3,272.0432,15457,
39.3,272.0608,15458,
39.8,272.0784,15459,
39.8,272.096,15460,
40.3,272.1136,15461,
40.2,272.1312,15462,
40.2,272.1488,15463,
40.2,272.1664,15464,
40.2,272.184,15465,
40.2,272.2016,15466,
39.9,272.2192,15467,
40.4,272.2368,15468,
40.9,272.2544,15469,
40.8,272.272,15470,
40.6,272.2896,15471,
40.6,272.3072,15472,
40.8,272.3248,15473,
40.9,272.3424,15474,
41.2,272.36,15475,
41,272.3776,15476,
41,272.3952,15477,
41.1,272.4128,15478,
41.1,272.4304,15479,
40.6,272.448,15480,
40.5,272.4656,15481,
40.4,272.4832,15482,
40.5,272.5008,15483,
40.8,272.5184,15484,
40.8,272.536,15485,
41,272.5536,15486,
41,272.5712,15487,
41,272.5888,15488,
41.1,272.6064,15489,
41.2,272.624,15490,
40.7,272.6416,15491,
41.3,272.6592,15492,
41.4,272.6768,15493,
41.5,272.6944,15494,
41.5,272.712,15495,
41.7,272.7296,15496,
42,272.7472,15497,
41.7,272.7648,15498,
41.7,272.7824,15499,
41.8,272.8,15500,
42.4,272.8176,15501,
42.7,272.8352,15502,
43.2,272.8528,15503,
43.3,272.8704,15504,
43.3,272.888,15505,
42.7,272.9056,15506,
43.3,272.9232,15507,
43.7,272.9408,15508,
43.1,272.9584,15509,
43.2,272.976,15510,
43.8,272.9936,15511,
43.4,273.0112,15512,
42.8,273.0288,15513,
42.8,273.0464,15514,
42.6,273.064,15515,
42.6,273.0816,15516,
42.5,273.0992,15517,
42.5,273.1168,15518,
42.7,273.1344,15519,
42.5,273.152,15520,
41.5,273.1696,15521,
40.9,273.1872,15522,
41.4,273.2048,15523,
40.9,273.2224,15524,
40.9,273.24,15525,
40.9,273.2576,15526,
40.8,273.2752,15527,
41.4,273.2928,15528,
41.3,273.3104,15529,
41,273.328,15530,
41,273.3456,15531,
40.9,273.3632,15532,
41,273.3808,15533,
41,273.3984,15534,
41.9,273.416,15535,
42.1,273.4336,15536,
42.1,273.4512,15537,
41.9,273.4688,15538,
42,273.4864,15539,
41.9,273.504,15540,
41.3,273.5216,15541,
41.5,273.5392,15542,
42,273.5568,15543,
41.7,273.5744,15544,
41.2,273.592,15545,
41.2,273.6096,15546,
40.9,273.6272,15547,
40.9,273.6448,15548,
41.2,273.6624,15549,
41.3,273.68,15550,
41.6,273.6976,15551,
42.3,273.7152,15552,
42.2,273.7328,15553,
41.4,273.7504,15554,
41.4,273.768,15555,
42.3,273.7856,15556,
42.3,273.8032,15557,
42.1,273.8208,15558,
42.3,273.8384,15559,
43.2,273.856,15560,
43.4,273.8736,15561,
41.9,273.8912,15562,
41.9,273.9088,15563,
42.4,273.9264,15564,
43.2,273.944,15565,
43.2,273.9616,15566,
42.9,273.9792,15567,
43.5,273.9968,15568,
43.9,274.0144,15569,
44,274.032,15570,
44,274.0496,15571,
43.7,274.0672,15572,
43.4,274.0848,15573,
43.6,274.1024,15574,
44.1,274.12,15575,
44.4,274.1376,15576,
44.4,274.1552,15577,
44.2,274.1728,15578,
43.8,274.1904,15579,
44,274.208,15580,
44.2,274.2256,15581,
44.2,274.2432,15582,
44.7,274.2608,15583,
45.1,274.2784,15584,
44.7,274.296,15585,
44.6,274.3136,15586,
44.7,274.3312,15587,
44.7,274.3488,15588,
44.6,274.3664,15589,
44.7,274.384,15590,
45.2,274.4016,15591,
45.1,274.4192,15592,
44.4,274.4368,15593,
44.5,274.4544,15594,
44.7,274.472,15595,
44.4,274.4896,15596,
44.4,274.5072,15597,
44.8,274.5248,15598,
45.2,274.5424,15599,
45.1,274.56,15600,
45.1,274.5776,15601,
44.3,274.5952,15602,
43,274.6128,15603,
43.1,274.6304,15604,
43.4,274.648,15605,
43,274.6656,15606,
43,274.6832,15607,
43,274.7008,15608,
42.9,274.7184,15609,
42.7,274.736,15610,
42.7,274.7536,15611,
42.6,274.7712,15612,
42.7,274.7888,15613,
43.2,274.8064,15614,
43.3,274.824,15615,
42.9,274.8416,15616,
43.1,274.8592,15617,
43.1,274.8768,15618,
42.8,274.8944,15619,
42.7,274.912,15620,
43.1,274.9296,15621,
43.6,274.9472,15622,
43.5,274.9648,15623,
43.4,274.9824,15624,
43.7,275,15625,
43.7,275.0176,15626,
43.9,275.0352,15627,
44.2,275.0528,15628,
44.2,275.0704,15629,
44.7,275.088,15630,
45.3,275.1056,15631,
45.3,275.1232,15632,
44,275.1408,15633,
43.6,275.1584,15634,
44.4,275.176,15635,
44.2,275.1936,15636,
44.1,275.2112,15637,
44.1,275.2288,15638,
44.5,275.2464,15639,
44.5,275.264,15640,
44.3,275.2816,15641,
44.1,275.2992,15642,
43.8,275.3168,15643,
44.1,275.3344,15644,
44.5,275.352,15645,
44.5,275.3696,15646,
44.7,275.3872,15647,
45,275.4048,15648,
45,275.4224,15649,
44.5,275.44,15650,
44.4,275.4576,15651,
44.8,275.4752,15652,
45.1,275.4928,15653,
45,275.5104,15654,
45.2,275.528,15655,
45.4,275.5456,15656,
45.4,275.5632,15657,
45.3,275.5808,15658,
45.5,275.5984,15659,
46.3,275.616,15660,
46.9,275.6336,15661,
46.9,275.6512,15662,
46.6,275.6688,15663,
45.9,275.6864,15664,
45.8,275.704,15665,
45.9,275.7216,15666,
45.7,275.7392,15667,
45.9,275.7568,15668,
45.9,275.7744,15669,
46.1,275.792,15670,
45.9,275.8096,15671,
45.2,275.8272,15672,
45.7,275.8448,15673,
45.7,275.8624,15674,
45,275.88,15675,
45,275.8976,15676,
45.5,275.9152,15677,
45.6,275.9328,15678,
44.5,275.9504,15679,
44.1,275.968,15680,
44.1,275.9856,15681,
44.5,276.0032,15682,
44.4,276.0208,15683,
43.8,276.0384,15684,
44.9,276.056,15685,
44.9,276.0736,15686,
44.3,276.0912,15687,
44.6,276.1088,15688,
44.8,276.1264,15689,
45,276.144,15690,
45,276.1616,15691,
45.1,276.1792,15692,
45.1,276.1968,15693,
44.6,276.2144,15694,
44.3,276.232,15695,
44.1,276.2496,15696,
44.2,276.2672,15697,
44.6,276.2848,15698,
44.8,276.3024,15699,
44.3,276.32,15700,
44.3,276.3376,15701,
44.1,276.3552,15702,
44.7,276.3728,15703,
44.4,276.3904,15704,
44.7,276.408,15705,
45.4,276.4256,15706,
45.3,276.4432,15707,
44.6,276.4608,15708,
44.6,276.4784,15709,
44.7,276.496,15710,
44.7,276.5136,15711,
45.3,276.5312,15712,
44.7,276.5488,15713,
44.7,276.5664,15714,
45.2,276.584,15715,
45.7,276.6016,15716,
45.7,276.6192,15717,
45.6,276.6368,15718,
45.8,276.6544,15719,
46.2,276.672,15720,
46.2,276.6896,15721,
46.5,276.7072,15722,
46.3,276.7248,15723,
46.1,276.7424,15724,
46.1,276.76,15725,
45.9,276.7776,15726,
45.8,276.7952,15727,
45.9,276.8128,15728,
45.9,276.8304,15729,
46.7,276.848,15730,
46.4,276.8656,15731,
46.4,276.8832,15732,
46.1,276.9008,15733,
46.2,276.9184,15734,
46.2,276.936,15735,
46.5,276.9536,15736,
47,276.9712,15737,
46.7,276.9888,15738,
46.9,277.0064,15739,
46.6,277.024,15740,
46.6,277.0416,15741,
46.5,277.0592,15742,
47.2,277.0768,15743,
47.5,277.0944,15744,
47.3,277.112,15745,
46.8,277.1296,15746,
46.8,277.1472,15747,
47.5,277.1648,15748,
47,277.1824,15749,
47,277.2,15750,
46.1,277.2176,15751,
46.1,277.2352,15752,
46.3,277.2528,15753,
46.3,277.2704,15754,
45.9,277.288,15755,
44.9,277.3056,15756,
44.7,277.3232,15757,
45.1,277.3408,15758,
45.1,277.3584,15759,
45.3,277.376,15760,
45.3,277.3936,15761,
45.3,277.4112,15762,
45,277.4288,15763,
44.8,277.4464,15764,
44.9,277.464,15765,
45.3,277.4816,15766,
45.6,277.4992,15767,
45.7,277.5168,15768,
45.3,277.5344,15769,
45.3,277.552,15770,
44.9,277.5696,15771,
45.3,277.5872,15772,
45.3,277.6048,15773,
45.9,277.6224,15774,
46.2,277.64,15775,
46.4,277.6576,15776,
46.3,277.6752,15777,
46.5,277.6928,15778,
46.5,277.7104,15779,
46.1,277.728,15780,
46.2,277.7456,15781,
46.2,277.7632,15782,
45.4,277.7808,15783,
45.7,277.7984,15784,
45.7,277.816,15785,
45.9,277.8336,15786,
46.1,277.8512,15787,
46.1,277.8688,15788,
46.1,277.8864,15789,
46.4,277.904,15790,
46.4,277.9216,15791,
46.6,277.9392,15792,
46.4,277.9568,15793,
45.6,277.9744,15794,
46,277.992,15795,
46.3,278.0096,15796,
46.5,278.0272,15797,
46.8,278.0448,15798,
47,278.0624,15799,
46.5,278.08,15800,
46.5,278.0976,15801,
46.8,278.1152,15802,
46.8,278.1328,15803,
47.6,278.1504,15804,
47.6,278.168,15805,
47.7,278.1856,15806,
47.6,278.2032,15807,
47.6,278.2208,15808,
47.6,278.2384,15809,
47.6,278.256,15810,
47.9,278.2736,15811,
47.9,278.2912,15812,
48,278.3088,15813,
47.5,278.3264,15814,
47.1,278.344,15815,
47.3,278.3616,15816,
47.4,278.3792,15817,
47.3,278.3968,15818,
48,278.4144,15819,
48,278.432,15820,
46.8,278.4496,15821,
46.7,278.4672,15822,
46.7,278.4848,15823,
47.1,278.5024,15824,
46.8,278.52,15825,
46.8,278.5376,15826,
46.9,278.5552,15827,
47.4,278.5728,15828,
45.9,278.5904,15829,
45.6,278.608,15830,
46.3,278.6256,15831,
46,278.6432,15832,
46,278.6608,15833,
47.2,278.6784,15834,
47.2,278.696,15835,
47,278.7136,15836,
46.1,278.7312,15837,
46.1,278.7488,15838,
46,278.7664,15839,
46.2,278.784,15840,
46.4,278.8016,15841,
46.4,278.8192,15842,
46.2,278.8368,15843,
45.8,278.8544,15844,
45.8,278.872,15845,
45.8,278.8896,15846,
45.8,278.9072,15847,
46.3,278.9248,15848,
46.7,278.9424,15849,
46.3,278.96,15850,
46.1,278.9776,15851,
46.2,278.9952,15852,
46.2,279.0128,15853,
46.4,279.0304,15854,
46.4,279.048,15855,
46.8,279.0656,15856,
46.8,279.0832,15857,
46.2,279.1008,15858,
46.7,279.1184,15859,
46.8,279.136,15860,
47.1,279.1536,15861,
47.5,279.1712,15862,
47.5,279.1888,15863,
48.2,279.2064,15864,
48.3,279.224,15865,
48.3,279.2416,15866,
47,279.2592,15867,
47.1,279.2768,15868,
47.1,279.2944,15869,
47.3,279.312,15870,
47.4,279.3296,15871,
47.3,279.3472,15872,
47.3,279.3648,15873,
47.1,279.3824,15874,
47.1,279.4,15875,
47,279.4176,15876,
47.9,279.4352,15877,
47.9,279.4528,15878,
47.9,279.4704,15879,
47.7,279.488,15880,
47.4,279.5056,15881,
47.5,279.5232,15882,
47.9,279.5408,15883,
48.4,279.5584,15884,
48.4,279.576,15885,
48,279.5936,15886,
48,279.6112,15887,
48.1,279.6288,15888,
48.1,279.6464,15889,
48.2,279.664,15890,
48.6,279.6816,15891,
49.3,279.6992,15892,
49.3,279.7168,15893,
47.9,279.7344,15894,
47.2,279.752,15895,
47.6,279.7696,15896,
47.6,279.7872,15897,
47.5,279.8048,15898,
47,279.8224,15899,
47.3,279.84,15900,
47.3,279.8576,15901,
46.8,279.8752,15902,
46.2,279.8928,15903,
46.2,279.9104,15904,
46.4,279.928,15905,
46.4,279.9456,15906,
46.6,279.9632,15907,
46.6,279.9808,15908,
46.8,279.9984,15909,
46.2,280.016,15910,
46,280.0336,15911,
46.6,280.0512,15912,
46.8,280.0688,15913,
46.7,280.0864,15914,
47,280.104,15915,
47,280.1216,15916,
46.8,280.1392,15917,
46.8,280.1568,15918,
47,280.1744,15919,
47.4,280.192,15920,
48,280.2096,15921,
48.1,280.2272,15922,
47.2,280.2448,15923,
46.7,280.2624,15924,
46.8,280.28,15925,
46.9,280.2976,15926,
46.9,280.3152,15927,
47.3,280.3328,15928,
47.3,280.3504,15929,
47.5,280.368,15930,
46.9,280.3856,15931,
46.7,280.4032,15932,
47.3,280.4208,15933,
47.2,280.4384,15934,
47.6,280.456,15935,
47.6,280.4736,15936,
47.4,280.4912,15937,
47.4,280.5088,15938,
47.4,280.5264,15939,
46.9,280.544,15940,
47.4,280.5616,15941,
47.7,280.5792,15942,
47.3,280.5968,15943,
48,280.6144,15944,
48.3,280.632,15945,
47.8,280.6496,15946,
47.9,280.6672,15947,
48.4,280.6848,15948,
48.4,280.7024,15949,
48.9,280.72,15950,
49.3,280.7376,15951,
48.9,280.7552,15952,
48.4,280.7728,15953,
48.3,280.7904,15954,
48.4,280.808,15955,
48.4,280.8256,15956,
48.8,280.8432,15957,
48.8,280.8608,15958,
48.3,280.8784,15959,
48.3,280.896,15960,
48.2,280.9136,15961,
48.4,280.9312,15962,
48.4,280.9488,15963,
48.8,280.9664,15964,
48.2,280.984,15965,
48.2,281.0016,15966,
47.8,281.0192,15967,
48.1,281.0368,15968,
48.1,281.0544,15969,
47.8,281.072,15970,
47.8,281.0896,15971,
48.5,281.1072,15972,
47.7,281.1248,15973,
47.4,281.1424,15974,
47.8,281.16,15975,
47.8,281.1776,15976,
47.7,281.1952,15977,
47.6,281.2128,15978,
47.7,281.2304,15979,
47.7,281.248,15980,
47.5,281.2656,15981,
47,281.2832,15982,
46.7,281.3008,15983,
46.6,281.3184,15984,
46.9,281.336,15985,
47.4,281.3536,15986,
47.5,281.3712,15987,
47.5,281.3888,15988,
46.9,281.4064,15989,
46.8,281.424,15990,
46.8,281.4416,15991,
47,281.4592,15992,
47.5,281.4768,15993,
47.7,281.4944,15994,
47.4,281.512,15995,
47.3,281.5296,15996,
47.2,281.5472,15997,
47.2,281.5648,15998,
47.1,281.5824,15999,
47.8,281.6,16000,
48.4,281.6176,16001,
48.3,281.6352,16002,
48.3,281.6528,16003,
48.8,281.6704,16004,
48.4,281.688,16005,
48.2,281.7056,16006,
48.5,281.7232,16007,
48.5,281.7408,16008,
47.4,281.7584,16009,
47.4,281.776,16010,
47.4,281.7936,16011,
47.8,281.8112,16012,
47.8,281.8288,16013,
48.3,281.8464,16014,
48.4,281.864,16015,
48.3,281.8816,16016,
48.2,281.8992,16017,
47.8,281.9168,16018,
47.8,281.9344,16019,
48.4,281.952,16020,
48.4,281.9696,16021,
48.8,281.9872,16022,
49,282.0048,16023,
48.9,282.0224,16024,
48.7,282.04,16025,
48.6,282.0576,16026,
49.3,282.0752,16027,
49.3,282.0928,16028,
49.8,282.1104,16029,
49.7,282.128,16030,
49.7,282.1456,16031,
49.6,282.1632,16032,
49.6,282.1808,16033,
49.8,282.1984,16034,
49.3,282.216,16035,
49.4,282.2336,16036,
49.3,282.2512,16037,
48.5,282.2688,16038,
47.9,282.2864,16039,
48.1,282.304,16040,
48.3,282.3216,16041,
48.3,282.3392,16042,
48.2,282.3568,16043,
48.2,282.3744,16044,
47.7,282.392,16045,
46.9,282.4096,16046,
47.1,282.4272,16047,
47.3,282.4448,16048,
47.3,282.4624,16049,
47.8,282.48,16050,
47.8,282.4976,16051,
47.8,282.5152,16052,
46.9,282.5328,16053,
46.9,282.5504,16054,
46.9,282.568,16055,
47.8,282.5856,16056,
48,282.6032,16057,
48.5,282.6208,16058,
48.7,282.6384,16059,
48.5,282.656,16060,
48.4,282.6736,16061,
47.9,282.6912,16062,
47.8,282.7088,16063,
47.8,282.7264,16064,
48.3,282.744,16065,
48.2,282.7616,16066,
47.5,282.7792,16067,
47.4,282.7968,16068,
47.7,282.8144,16069,
47.9,282.832,16070,
48.2,282.8496,16071,
48.6,282.8672,16072,
48.6,282.8848,16073,
48.2,282.9024,16074,
47.8,282.92,16075,
48,282.9376,16076,
48.1,282.9552,16077,
48.3,282.9728,16078,
49,282.9904,16079,
48.5,283.008,16080,
48.5,283.0256,16081,
47.7,283.0432,16082,
48.8,283.0608,16083,
48.8,283.0784,16084,
49,283.096,16085,
49.5,283.1136,16086,
49.8,283.1312,16087,
49.8,283.1488,16088,
48.9,283.1664,16089,
48.9,283.184,16090,
48.8,283.2016,16091,
49.5,283.2192,16092,
49.8,283.2368,16093,
49.8,283.2544,16094,
48.9,283.272,16095,
48.9,283.2896,16096,
49.1,283.3072,16097,
49.2,283.3248,16098,
49.2,283.3424,16099,
49.9,283.36,16100,
49.9,283.3776,16101,
49.3,283.3952,16102,
49.2,283.4128,16103,
49.2,283.4304,16104,
49.2,283.448,16105,
49.3,283.4656,16106,
49.8,283.4832,16107,
49.5,283.5008,16108,
48.7,283.5184,16109,
48.9,283.536,16110,
49.1,283.5536,16111,
49.1,283.5712,16112,
49.6,283.5888,16113,
49.6,283.6064,16114,
49.9,283.624,16115,
49.1,283.6416,16116,
47.9,283.6592,16117,
47.6,283.6768,16118,
48,283.6944,16119,
48.1,283.712,16120,
47.9,283.7296,16121,
47.8,283.7472,16122,
47.8,283.7648,16123,
47.7,283.7824,16124,
47.5,283.8,16125,
47.6,283.8176,16126,
47.6,283.8352,16127,
48.3,283.8528,16128,
