Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message
292.4789557,,,,1088.243929,0,-0.047460938,-0.960644531,-0.030978161,0.020438993,3.96E-186,-0.043607721,48.77550341,0,0,0,0,0,0,-0.039362699,-0.25018046,0.020438993,0.064453125,-0.043742744,0,1,1,0.15,0,0,0,0,
292.9971857,,,,1083.917406,-0.000390625,-0.047363281,-0.960644531,-0.031005427,0.02081522,1.48E-187,-0.043284043,50.7,0,0,0,0,0,0,-0.038984078,-0.249987394,0.02081522,0.064453125,-0.043748993,0,1,1,0.1,0,0,0,0,
293.488694,,,,1079.826225,0,-0.048339844,-0.958300781,-0.030974779,0.02102704,6.71E-189,-0.042499463,49.24578409,0,0,0,0,0,0,-0.039199012,-0.249993758,0.02102704,0.064453125,-0.043558746,0,1,1,0.1,0,0,0,0,
294.0141302,,,,1075.442258,-0.000488281,-0.046875,-0.959863281,-0.030943051,0.020583311,2.47E-190,-0.041457805,50.1,0,0,0,0,0,0,-0.039491235,-0.250070061,0.020583311,0.064453125,-0.043274989,0,1,1,0.05,0,0,0,0,
294.5099715,,,,1071.320504,0,-0.047949219,-0.959082031,-0.030983144,0.020654308,1.15E-191,-0.043026431,50.5,0,0,0,0,0,0,-0.039509507,-0.250361179,0.020654308,0.064453125,-0.043184551,0,1,1,0,0,0,0,0,
295.0625212,,,,1066.718833,0,-0.047460938,-0.957910156,-0.030949694,0.020816489,3.71E-193,-0.043472343,50.05041364,0,0,0,0,0,0,-0.039357655,-0.249981684,0.020816489,0.063671875,-0.043236313,0,1,1,0,0,0,0,0,
295.5945405,,,,1062.275573,-0.000585938,-0.048144531,-0.9578125,-0.030926031,0.02075332,1.29E-194,-0.044055739,50.71339205,0,0,0,0,0,0,-0.039252884,-0.249715881,0.02075332,0.0640625,-0.043343123,0,1,1,0.05,0,0,0,0,
296.0927512,,,,1058.126044,0,-0.047753906,-0.957421875,-0.030923627,0.020671818,5.58E-196,-0.043585571,49,0,0,0,0,0,0,-0.039455055,-0.249901693,0.020671818,0.0625,-0.043397954,0,1,1,0.05,0,0,0,0,
296.6094635,,,,1053.813104,0,-0.047558594,-0.959863281,-0.030944047,0.020337301,2.17E-197,-0.044034481,50.1,0,0,0,0,0,0,-0.039656599,-0.2502422,0.020337301,0.062988281,-0.043478374,0,1,1,0.05,0,0,0,0,
297.1233303,,,,1049.548627,0,-0.047949219,-0.957714844,-0.030963367,0.020620829,9.35E-199,-0.042515038,49.30148068,0,0,0,0,0,0,-0.039405073,-0.250122153,0.020620829,0.062792969,-0.043391151,0,1,1,0.05,0,0,0,0,
297.6746647,,,,1044.94951,-0.000585938,-0.047363281,-0.96015625,-0.031001132,0.020595613,2.78E-200,-0.042920631,49.3,0,0,0,0,0,0,-0.039243179,-0.250217266,0.020595613,0.064453125,-0.043286148,0,1,1,0,0,0,0,0,
298.1919475,,,,1040.626117,0,-0.049316406,-0.958691406,-0.030962028,0.020707417,1.04E-201,-0.043225549,49.80700284,0,0,0,0,0,0,-0.039323393,-0.250031363,0.020707417,0.064453125,-0.043266594,0,1,1,0.05,0,0,0,0,
298.7308685,,,,1036.133408,-0.000585938,-0.047167969,-0.96015625,-0.030973713,0.020607158,3.54E-203,-0.041741516,50.36551989,0,0,0,0,0,0,-0.0393249,-0.25011239,0.020607158,0.064453125,-0.043081181,0,1,1,0,0,0,0,0,
299.2185787,,,,1032.066815,0,-0.046289063,-0.961132813,-0.030889965,0.021006282,1.66E-204,-0.042733192,51.3055608,0,0,0,0,0,0,-0.039635824,-0.249853375,0.021006282,0.064453125,-0.042968324,0,1,1,0.1,0,0,0,0,
299.7213435,,,,1027.899254,0,-0.047070313,-0.960351563,-0.03096242,0.02092945,7.73E-206,-0.044658901,50.43782102,0,0,0,0,0,0,-0.039381876,-0.250092514,0.02092945,0.064453125,-0.043176942,0,1,1,0.15,0,0,0,0,
300.287856,,,,1023.183498,0,-0.046289063,-0.961816406,-0.030982982,0.020594353,2.34E-207,-0.043533423,50.952,0,0,0,0,0,0,-0.039325814,-0.250176385,0.020594353,0.064453125,-0.043286953,0,1,1,0,0,0,0,0,
300.8180385,,,,1018.744985,0,-0.047949219,-0.959375,-0.030957928,0.020921992,7.42E-209,-0.043805198,49.1,0,0,0,0,0,0,-0.039449763,-0.25012983,0.020921992,0.064453125,-0.043396301,0,1,1,0,0,0,0,0,
301.3357892,,,,1014.436171,0,-0.050585938,-0.959082031,-0.031007446,0.02087754,3.03E-210,-0.042162648,50.40549773,0,0,0,0,0,0,-0.039203942,-0.250220996,0.02087754,0.064453125,-0.04324634,0,1,1,0.1,0,0,0,0,
301.8440342,,,,1010.18501,0,-0.049121094,-0.958886719,-0.031011727,0.020561514,1.17E-211,-0.043834422,49.48539205,0,0,0,0,0,0,-0.039054549,-0.250100738,0.020561514,0.064453125,-0.043280699,0,1,1,0,0,0,0,0,
302.3737062,,,,1005.803527,0,-0.046679688,-0.961816406,-0.031062043,0.020493881,5.08E-213,-0.044329556,49.77031364,0,0,0,0,0,0,-0.038830856,-0.250219462,0.020493881,0.064453125,-0.043447762,0,1,1,0.05,0,0,0,0,
302.918292,,,,1001.355875,0,-0.047949219,-0.959082031,-0.030997137,0.020464174,1.53E-214,-0.043224693,51.24668182,0,0,0,0,0,0,-0.039239631,-0.250186527,0.020464174,0.064453125,-0.043461894,0,1,1,0.1,0,0,0,0,
303.4794597,,,,1000,0,-0.04765625,-0.959277344,-0.030934697,0.020748362,4.72E-216,-0.044591264,50.43955227,0,0,0,0,0,0,-0.039420747,-0.249942718,0.020748362,0.064160156,-0.043565351,0,1,1,0.05,0,0,0,0,
304.1105003,,,,1000,0,-0.048242188,-0.959863281,-0.03092193,0.020968153,1.08E-217,-0.043987717,50.80056989,0,0,0,0,0,0,-0.039481265,-0.249916352,0.020968153,0.064453125,-0.043684067,0,1,1,0.05,0,0,0,0,
304.6874917,,,,1000,-0.000488281,-0.045605469,-0.958886719,-0.03099564,0.020996351,2.22E-219,-0.043444973,49.6,0,0,0,0,0,0,-0.039117414,-0.250054123,0.020996351,0.064355469,-0.043711612,0,1,1,0,0,0,0,0,
305.2238353,,,,1000,0,-0.047753906,-0.958691406,-0.031053726,0.020823764,8.33E-221,-0.043528169,51.34197841,0,0,0,0,0,0,-0.03871448,-0.250046489,0.020823764,0.064453125,-0.043656354,0,1,1,0.05,0,0,0,0,
305.7760717,,,,1000,0,-0.047949219,-0.958398438,-0.031059509,0.020971853,2.46E-222,-0.044810619,50.4842625,0,0,0,0,0,0,-0.038877587,-0.250248951,0.020971853,0.063964844,-0.043745751,0,1,1,0.15,0,0,0,0,
306.262234,,,,1000,0,-0.049121094,-0.959667969,-0.031026068,0.020790294,1.12E-223,-0.043617207,51.8,0,0,0,0,0,0,-0.039029313,-0.2501731,0.020790294,0.064453125,-0.043800656,0,1,1,0.15,0,0,0,0,
306.7436437,,,,1000,0,-0.047851563,-0.958984375,-0.030902161,0.020459726,5.50E-225,-0.042417405,50.56161193,0,0,0,0,0,0,-0.039488158,-0.249788712,0.020459726,0.064453125,-0.043634676,0,1,1,0.05,0,0,0,0,
307.230221,,,,1000,-0.00078125,-0.048828125,-0.958691406,-0.031007307,0.020614346,2.65E-226,-0.042071748,50.9,0,0,0,0,0,0,-0.03905166,-0.250067766,0.020614346,0.064160156,-0.043389896,0,1,1,0.1,0,0,0,0,
307.7755702,,,,1000,0,-0.048242188,-0.957910156,-0.031052064,0.020416549,9.90E-228,-0.042694103,50.17720114,0,0,0,0,0,0,-0.038910569,-0.250231268,0.020416549,0.063867188,-0.043264576,0,1,1,0.05,0,0,0,0,
308.3832712,,,,1000,0,-0.047167969,-0.961914063,-0.030917381,0.020654253,2.65E-229,-0.042759347,49.91070909,0,0,0,0,0,0,-0.039631965,-0.250036097,0.020654253,0.064160156,-0.043190687,0,1,1,0.1,0,0,0,0,
308.994209,,,,1000,-0.000585938,-0.048339844,-0.957910156,-0.030950318,0.0209317,4.96E-231,-0.042778347,50.1,0,0,0,0,0,0,-0.039360848,-0.249989125,0.0209317,0.064453125,-0.043134558,0,1,1,0.05,0,0,0,0,
309.5811115,,,,1000,0,-0.049609375,-0.959765625,-0.031012358,0.020872734,1.17E-232,-0.043008714,50.04617898,0,0,0,0,0,0,-0.039178007,-0.250228492,0.020872734,0.064453125,-0.043106836,0,1,1,0,0,0,0,0,
310.0884842,,,,1000,0,-0.047949219,-0.958203125,-0.030971861,0.020421956,4.60E-234,-0.042794952,50.5008375,0,0,0,0,0,0,-0.039380505,-0.250155393,0.020421956,0.064453125,-0.043008899,0,1,1,0.1,0,0,0,0,
310.6236195,,,,1000,-0.001953125,-0.047753906,-0.960351563,-0.030956137,0.020549673,1.60E-235,-0.042972277,49.97228409,0,0,0,0,0,0,-0.039383469,-0.250051349,0.020549673,0.064453125,-0.043039784,0,1,1,0.05,0,0,0,0,
311.2015108,,,,1000,0,-0.049414063,-0.959082031,-0.031004236,0.02025457,4.99E-237,-0.043320752,51.6,0,0,0,0,0,0,-0.038929667,-0.249924875,0.02025457,0.064453125,-0.043085389,0,1,1,0.05,0,0,0,0,
311.802176,,,,1000,0,-0.049609375,-0.958203125,-0.030990823,0.020633973,1.18E-238,-0.043719706,50.9,0,0,0,0,0,0,-0.039150805,-0.250054732,0.020633973,0.064453125,-0.043139622,0,1,1,0.05,0,0,0,0,
312.4108668,,,,1000,0,-0.047265625,-0.9578125,-0.030988612,0.020603454,2.71E-240,-0.043536691,51.45302727,0,0,0,0,0,0,-0.039105272,-0.249994157,0.020603454,0.06328125,-0.043279771,0,1,1,0,0,0,0,0,
313.0139752,,,,1000,0,-0.047363281,-0.959570313,-0.030950037,0.020923099,6.13E-242,-0.0439565,50.50796364,0,0,0,0,0,0,-0.039322833,-0.249949198,0.020923099,0.06328125,-0.043281716,0,1,1,0.05,0,0,0,0,
313.6037495,,,,1000,0,-0.04765625,-0.959765625,-0.030998336,0.020662722,1.36E-243,-0.044404489,51.54205682,0,0,0,0,0,0,-0.03906329,-0.250018347,0.020662722,0.064453125,-0.043547629,0,1,1,0.05,0,0,0,0,
314.1857165,,,,1000,0,-0.049707031,-0.958007813,-0.030936993,0.020851522,3.61E-245,-0.043982907,51.3,0,0,0,0,0,0,-0.039302803,-0.249840396,0.020851522,0.063378906,-0.04363955,0,1,1,0.05,0,0,0,0,
314.7641043,,,,1000,0,-0.046191406,-0.958789063,-0.030964257,0.020761583,1.01E-246,-0.043348321,51.1,0,0,0,0,0,0,-0.038961716,-0.249684853,0.020761583,0.063574219,-0.04358441,0,1,1,0.1,0,0,0,0,
315.3594375,,,,1000,0,-0.04921875,-0.959570313,-0.030907073,0.020376969,2.31E-248,-0.044203216,49.34495739,0,0,0,0,0,0,-0.039811007,-0.250144983,0.020376969,0.064453125,-0.043667945,0,1,1,0.1,0,0,0,0,
315.9288175,,,,1000,-0.000195313,-0.047167969,-0.961914063,-0.030897516,0.020543409,7.24E-250,-0.044114908,50.99940341,0,0,0,0,0,0,-0.03987095,-0.25013989,0.020543409,0.064453125,-0.043766649,0,1,1,0.1,0,0,0,0,
316.4788327,,,,1000,-0.000585938,-0.047753906,-0.958984375,-0.030925652,0.020737671,1.88E-251,-0.042995661,50.52555739,0,0,0,0,0,0,-0.039934605,-0.250395021,0.020737671,0.064453125,-0.043697823,0,1,1,0.05,0,0,0,0,
316.992246,,,,1000,0,-0.047949219,-0.959472656,-0.030945733,0.020742471,8.00E-253,-0.04317219,51.78461364,0,0,0,0,0,0,-0.039632437,-0.250229509,0.020742471,0.064453125,-0.043601249,0,1,1,0.05,0,0,0,0,
317.600042,,,,1000,0,-0.047460938,-0.958984375,-0.031027333,0.020510618,2.10E-254,-0.044397344,49.60861364,0,0,0,0,0,0,-0.039185273,-0.250337663,0.020510618,0.064453125,-0.043723716,0,1,1,0.05,0,0,0,0,
318.191694,,,,1000,0,-0.047265625,-0.961816406,-0.030983598,0.020481809,4.37E-256,-0.042825443,51.26323864,0,0,0,0,0,0,-0.039394709,-0.250249467,0.020481809,0.064453125,-0.043641817,0,1,1,0.05,0,0,0,0,
318.8027712,,,,1000,0,-0.046777344,-0.959863281,-0.030890519,0.020810257,1.17E-257,-0.043555534,49.90309091,0,0,0,0,0,0,-0.039912485,-0.25013381,0.020810257,0.064453125,-0.043600913,0,1,1,0.15,0,0,0,0,
319.4136505,,,,1000,-0.000390625,-0.048730469,-0.958496094,-0.030883168,0.020769519,2.20E-259,-0.04381734,50.99942614,0,0,0,0,0,0,-0.0397491,-0.249920397,0.020769519,0.064453125,-0.043593026,0,1,1,0.1,0,0,0,0,
320.0332607,,,,1000,0,-0.048242188,-0.957617188,-0.030925531,0.020461439,4.91E-261,-0.043855282,49.65399716,0,0,0,0,0,0,-0.03948542,-0.24994501,0.020461439,0.064160156,-0.043607454,0,1,1,0.1,0,0,0,0,
320.608964,,,,1000,0,-0.04765625,-0.959863281,-0.03089741,0.020440453,1.17E-262,-0.043444907,50.5,0,0,0,0,0,0,-0.039638364,-0.249906582,0.020440453,0.063378906,-0.043638561,0,1,1,0.15,0,0,0,0,
321.157637,,,,1000,0,-0.0484375,-0.958203125,-0.030951155,0.020411644,3.91E-264,-0.042805417,50.73371023,0,0,0,0,0,0,-0.039438296,-0.250072267,0.020411644,0.064257813,-0.043512776,0,1,1,0,0,0,0,0,
321.7569057,,,,1000,-0.000488281,-0.045898438,-0.961816406,-0.030976929,0.020473945,9.87E-266,-0.04320312,51.36423693,0,0,0,0,0,0,-0.039263643,-0.25007302,0.020473945,0.064355469,-0.043462278,0,1,1,0,0,0,0,0,
322.3360342,,,,1000,0,-0.048632813,-0.958300781,-0.030978807,0.020596316,2.40E-267,-0.042985932,49.67369886,0,0,0,0,0,0,-0.039268264,-0.250090418,0.020596316,0.064453125,-0.043415925,0,1,1,0,0,0,0,0,
322.841617,,,,1000,0,-0.0484375,-0.9609375,-0.030967694,0.020644616,8.94E-269,-0.043512856,51,0,0,0,0,0,0,-0.039552939,-0.250299465,0.020644616,0.064453125,-0.043351621,0,1,1,0,0,0,0,0,
323.3563442,,,,1000,0,-0.048242188,-0.957714844,-0.03097463,0.020450085,4.17E-270,-0.044281482,49.44413295,0,0,0,0,0,0,-0.039369882,-0.250163612,0.020450085,0.064453125,-0.043501717,0,1,1,0,0,0,0,0,
323.9971377,,,,1000,-0.000488281,-0.047753906,-0.959667969,-0.030941367,0.020442797,8.72E-272,-0.043709657,51.29282784,0,0,0,0,0,0,-0.039319809,-0.249887172,0.020442797,0.064355469,-0.04355708,0,1,1,0.1,0,0,0,0,
324.6302335,,,,1000,0,-0.048046875,-0.957324219,-0.030965679,0.020667942,1.32E-273,-0.042612386,49.95985227,0,0,0,0,0,0,-0.039562864,-0.250295679,0.020667942,0.064453125,-0.043436885,0,1,1,0.05,0,0,0,0,
325.1699697,,,,1000,0,-0.050390625,-0.960058594,-0.030935024,0.020658777,4.42E-275,-0.041717282,49.96993807,0,0,0,0,0,0,-0.039257003,-0.249781199,0.020658777,0.064453125,-0.043200011,0,1,1,0.1,0,0,0,0,
325.7393668,,,,1000,0,-0.04765625,-0.959472656,-0.03097457,0.020634281,1.53E-276,-0.043244013,49.389575,0,0,0,0,0,0,-0.039220173,-0.250013494,0.020634281,0.064453125,-0.043154971,0,1,1,0,0,0,0,0,
326.351589,,,,1000,0,-0.046972656,-0.961328125,-0.03090499,0.020984714,3.36E-278,-0.044153475,51.7,0,0,0,0,0,0,-0.039772506,-0.250092307,0.020984714,0.064453125,-0.043262163,0,1,1,0.05,0,0,0,0,
326.9537695,,,,1000,0,-0.0484375,-0.95859375,-0.030887442,0.020567591,6.69E-280,-0.044346911,49.8,0,0,0,0,0,0,-0.039608628,-0.249809008,0.020567591,0.064453125,-0.043561022,0,1,1,0.1,0,0,0,0,
327.490097,,,,1000,0,-0.046972656,-0.961132813,-0.030980776,0.020558147,2.06E-281,-0.042840132,50.05675,0,0,0,0,0,0,-0.039312362,-0.25014792,0.020558147,0.064453125,-0.043463156,0,1,1,0.1,0,0,0,0,
328.0002692,,,,1000,-0.000585938,-0.047558594,-0.959082031,-0.031019609,0.020523069,9.69E-283,-0.044005807,50.87264091,0,0,0,0,0,0,-0.03884799,-0.24994782,0.020523069,0.064453125,-0.04350507,0,1,1,0.15,0,0,0,0,
328.6361022,,,,1000,0,-0.048730469,-0.959667969,-0.030991027,0.020728227,2.06E-284,-0.04431724,51.1,0,0,0,0,0,0,-0.039137808,-0.250043128,0.020728227,0.064453125,-0.04359317,0,1,1,0.05,0,0,0,0,
329.220437,,,,1000,0,-0.048242188,-0.9578125,-0.030987018,0.021009546,4.36E-286,-0.041425411,49.87066477,0,0,0,0,0,0,-0.039455357,-0.25033339,0.021009546,0.064453125,-0.043377186,0,1,1,0,0,0,0,0,
329.7152997,,,,1000,0,-0.048632813,-0.959667969,-0.030986521,0.020842714,1.84E-287,-0.042295181,49.83523068,0,0,0,0,0,0,-0.039267309,-0.250141958,0.020842714,0.063574219,-0.043169993,0,1,1,0.1,0,0,0,0,
330.2646802,,,,1000,0,-0.048046875,-0.958886719,-0.031007493,0.020758709,6.96E-289,-0.04387542,51.9,0,0,0,0,0,0,-0.039044773,-0.25006215,0.020758709,0.064453125,-0.04323885,0,1,1,0.05,0,0,0,0,
330.78734,,,,1000,0,-0.050195313,-0.958984375,-0.03101269,0.020192049,2.19E-290,-0.045304821,49.55886364,0,0,0,0,0,0,-0.039226526,-0.250279266,0.020192049,0.064453125,-0.043567428,0,1,1,0.05,0,0,0,0,
331.2970037,,,,1000,0,-0.048046875,-0.959960938,-0.030978582,0.020315513,9.78E-292,-0.04387911,50.94669602,0,0,0,0,0,0,-0.03937064,-0.250191261,0.020315513,0.064453125,-0.043623294,0,1,1,0.05,0,0,0,0,
331.8744412,,,,1000,0,-0.047265625,-0.960253906,-0.030915995,0.020529346,2.78E-293,-0.044166824,50,0,0,0,0,0,0,-0.039616345,-0.250011042,0.020529346,0.064160156,-0.043644967,0,1,1,0,0,0,0,0,
332.4057455,,,,1000,0,-0.049609375,-0.957519531,-0.030909436,0.02048325,9.12E-295,-0.043328243,51.3,0,0,0,0,0,0,-0.039595228,-0.249945286,0.02048325,0.064453125,-0.043686552,0,1,1,0.15,0,0,0,0,
